Handle	Title	Body (HTML)	Vendor	Type	Tags	Published	Option1 Name	Option1 Value	Option2 Name	Option2 Value	Option3 Name	Option3 Value	Variant SKU	Variant Grams	Variant Inventory Tracker	Variant Inventory Qty	Variant Inventory Policy	Variant Fulfillment Service	Variant Price	Variant Compare At Price	Variant Requires Shipping	Variant Taxable	Variant Barcode	Image Src	Image Position	Image Alt Text	Gift Card	SEO Title	SEO Description	Google Shopping / Google Product Category	Google Shopping / Gender	Google Shopping / Age Group	Google Shopping / MPN	Google Shopping / AdWords Grouping	Google Shopping / AdWords Labels	Google Shopping / Condition	Google Shopping / Custom Product	Google Shopping / Custom Label 0	Google Shopping / Custom Label 1	Google Shopping / Custom Label 2	Google Shopping / Custom Label 3	Google Shopping / Custom Label 4	Variant Image	Variant Weight Unit	Variant Tax Code	Cost per item	Status
adidas-yeezy-700-v2-vanta							Size	Men - 7.5 US / 40.5 EU / 6.5 UK						0			continue	manual	310	510	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-boost-700-v2-vanta-1.jpg?v=1708096247	2		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Men - 8 US / 41 EU / 7.5 UK						0			continue	manual	310	510	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-boost-700-v2-vanta-2.jpg?v=1708096247	3		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Men - 8.5 US / 42 EU / 7.5 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Men - 9 US / 42.5 EU / 8 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Men - 9.5 US / 43 EU / 8.5 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Men - 10 US / 44 EU / 9 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Men - 10.5 US / 44.5 EU / 9.5 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Men - 11 US / 45 EU / 10 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Men - 12 US / 46 EU / 11 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	———						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Women - 5.5 US / 36 EU / 3 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Women - 6 US / 36.5 EU / 3.5 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Women - 6.5 US / 37.5 EU / 4 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Women - 7 US / 38 EU / 4.5 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Women - 7.5 US / 38.5 EU / 5 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Women - 8 US / 39 EU / 5.5 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta							Size	Women - 8.5 US / 40 EU / 6 UK						0			continue	manual	310	510	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v2-vanta-967223_d6733914-34c1-4b02-b5ec-3396227d14dd.png?v=1713395047				draft
adidas-yeezy-700-v2-vanta																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-boost-700-v2-vanta-1.jpg?v=1708096247	2																						
adidas-yeezy-700-v2-vanta																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-boost-700-v2-vanta-2.jpg?v=1708096247	3																						
adidas-yeezy-700-v3-alvah	Adidas Yeezy 700 V3 Alvah	"<p class='p1' data-mce-fragment='1'>After the<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/products/adidas-yeezy-700-v3-azael' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/products/adidas-yeezy-700-v3-azael'><span data-mce-fragment='1'><strong data-mce-fragment='1'>first version</strong></span></a><span data-mce-fragment='1'> </span>of<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Yeezy 700 V3</strong>, Adidas and Kanye reveal a second much darker iteration.</p><p data-mce-fragment='1'>There<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Yeezy Boost 700 V3 Alvah</strong><span data-mce-fragment='1'> </span>is adorned with a monochrome black upper, made up of a mixing upper<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>mesh</strong>,<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>neoprene</strong><span data-mce-fragment='1'> </span>And<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Primeknit</strong>. We find zebrars semi translucent on the lateral sides, taking up the form of the patterns present on the models of<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/collections/adidas-yeezy-700' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/collections/adidas-yeezy-700'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Yeezy 700 V2</strong></span></a>. The base is surmounted by a fluorescent TPE cage, highlighting the singular aspect of this new model. The whole rests on a thick sole with technology<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>adiPRENE</strong>.</p><p data-mce-fragment='1'>This rather sober second edition arrives to the delight of the admirers of the version<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>AZAEL</strong>, leaving room for other more colorful versions for the future.</p><p data-mce-fragment='1'><strong data-mce-fragment='1'>Sku</strong><span data-mce-fragment='1'> </span>: H67799<br data-mce-fragment='1'><strong data-mce-fragment='1'>Release date</strong><span data-mce-fragment='1'> </span>: February 2019<br data-mce-fragment='1'><strong data-mce-fragment='1'>Colorway</strong><span data-mce-fragment='1'> </span>: Alvah/Alvah/Alvah</p><div class='styles_productColors__qcEeB' data-mce-fragment='1'><strong data-mce-fragment='1'>Color<span data-mce-fragment='1'> </span>: </strong>Black</div>"	LumoStrap			FALSE	Size	Men - 7 US / 40 EU / 6 UK						0			continue	manual	325	470	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053	1		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Men - 7.5 US / 40.5 EU / 6.5 UK						0			continue	manual	325	470	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-700-v3-alvah-1.jpg?v=1713395061	2		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Men - 8 US / 41 EU / 7.5 UK						0			continue	manual	325	470	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-700-v3-alvah-2.jpg?v=1713395055	3		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Men - 8.5 US / 42 EU / 7.5 UK						0			continue	manual	325	470	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-700-v3-alvah-3.jpg?v=1713395050	4		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Men - 9 US / 42.5 EU / 8 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Men - 9.5 US / 43 EU / 8.5 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Men - 10 US / 44 EU / 9 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Men - 10.5 US / 44.5 EU / 9.5 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Men - 11 US / 45 EU / 10 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Men - 12 US / 46 EU / 11 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	———						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Women - 5.5 US / 36 EU / 3 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Women - 6 US / 36.5 EU / 3.5 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Women - 6.5 US / 37.5 EU / 4 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Women - 7 US / 38 EU / 4.5 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Women - 7.5 US / 38.5 EU / 5 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Women - 8 US / 39 EU / 5.5 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah							Size	Women - 8.5 US / 40 EU / 6 UK						0			continue	manual	325	470	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-alvah-656499.png?v=1713395053				draft
adidas-yeezy-700-v3-alvah																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-700-v3-alvah-1.jpg?v=1713395061	2																						
adidas-yeezy-700-v3-alvah																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-700-v3-alvah-2.jpg?v=1713395055	3																						
adidas-yeezy-700-v3-alvah																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-700-v3-alvah-3.jpg?v=1713395050	4																						
adidas-yeezy-700-v3-arzareth	Adidas Yeezy 700 V3 Arzareth	<p class='p1' data-mce-fragment='1'>Kanye West continues to innovate with a new color for his latest silhouette: the<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/collections/adidas-yeezy-700' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/collections/adidas-yeezy-700'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Yeezy 700</strong></span></a>.</p><p data-mce-fragment='1'>There<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Adidas</strong><span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Yeezy 700 V3 Arzareth</strong><span data-mce-fragment='1'> </span>resumes the design of the Azael With a white cage Glow in the Dark. It stands out from the first version thanks to a upper in<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Primeknit</strong><span data-mce-fragment='1'> </span>blue. We find as always a white sole with EVA technology as well as a same color gum. A perfect summer colorway for the season!</p><p data-mce-fragment='1'>This new version will delight fans of the brand with 3 bands and the Chicago rapper!<br data-mce-fragment='1'></p><p data-mce-fragment='1'><strong data-mce-fragment='1'>Sku</strong><span data-mce-fragment='1'> </span>: G54850<br data-mce-fragment='1'><strong data-mce-fragment='1'>Release date</strong><span data-mce-fragment='1'> </span>: August 2020<br data-mce-fragment='1'><strong data-mce-fragment='1'>Colorway</strong><span data-mce-fragment='1'> </span>: Arzareth/Arzareth/Arzareth</p><div class='styles_productColors__qcEeB' data-mce-fragment='1'><strong data-mce-fragment='1'>Color<span data-mce-fragment='1'> </span>: </strong>Sky Blue / Navy Blue</div>	LumoStrap			FALSE	Size 	Men - 7 US / 40 EU / 6 UK						0			continue	manual	300	500	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054	1		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054				draft
adidas-yeezy-700-v3-arzareth							Size 	Men - 7.5 US / 40.5 EU / 6.5 UK						0			continue	manual	300	500	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-700-v3-arzareth-0.jpg?v=1713395052	2		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054				draft
adidas-yeezy-700-v3-arzareth							Size 	Men - 8 US / 41 EU / 7.5 UK						0			continue	manual	300	500	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_adidas-yeezy-700-v3-arzareth-1.jpg?v=1713395050	3		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054				draft
adidas-yeezy-700-v3-arzareth							Size 	Men - 8.5 US / 42 EU / 7.5 UK						0			continue	manual	300	500	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054				draft
adidas-yeezy-700-v3-arzareth							Size 	Men - 9 US / 42.5 EU / 8 UK						0			continue	manual	300	500	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054				draft
adidas-yeezy-700-v3-arzareth							Size 	Men - 9.5 US / 43 EU / 8.5 UK						0			continue	manual	300	500	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054				draft
adidas-yeezy-700-v3-arzareth							Size 	Men - 10 US / 44 EU / 9 UK						0			continue	manual	300	500	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054				draft
adidas-yeezy-700-v3-arzareth							Size 	Men - 10.5 US / 44.5 EU / 9.5 UK						0			continue	manual	300	500	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054				draft
adidas-yeezy-700-v3-arzareth							Size 	Men - 11 US / 45 EU / 10 UK						0			continue	manual	300	500	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/yeezy-700-v3-arzareth-493862_d914ee75-e9f0-442f-b2fa-a5160a7b81e4.png?v=1713395054				draft
